0  628 1314    3    1
0  630 1315    2    1
0  631 1316    3    1
0  633 1317    2    1
0  634 1318    3    1
0  635 1319    4    1
0  637 1320    5    1
0  639 1321    7    1
0  642 1322    6    1
0  647 1323    2    1
0  191 1318    1    1
0  829 1319    1    1
0   33 1323    1    1
0 1839 1325    1    1
0 1246 1326    1    6
0 1244 1327    2    4
0 1247 1327    2    4
0 1245 1331    1    1
0 1247 1331    1    1
0  615 1328    2    1
0 1982 1330    3    1
0 1981 1331    2    1
0 1984 1331    1    1
0  240 1339    1    1
0 1458 1348    1    1
0 1009 1355    1    1
0 1592 1376    1    1
0 1993 1386    2    1
0 1994 1387    1    1
0 1760 1390    1    1
0  289 1392    1    3
0  290 1393    1    1
0  288 1394    1    1
0 2010 1392    1    2
0 2011 1393    1    1
0  505 1396    1    1
0  117 1398    1    1
0 1703 1408    1    1
0  637 1440    1    1
0 1690 1442    1    1
0 1545 1444    2    1
0 1545 1445    1    1
0   94 1464    1    5
0   93 1465    1    4
0   95 1465    1    2
0 2002 1473    1    2
0  575 1487    1    1
0  817 1491    1    1
0 1246 1493    1    1
0  204 1501    1    2
0 1049 1518    1    1
0 1047 1519    2    1
0 1268 1520    1    1
0 1467 1520    1    1
0  459 1528    1    1
0  828 1529    2    1
0  828 1530    1    1
0  407 1530    1    1
0  533 1541    1    1
0 1074 1545    1    2
0  546 1558    1    1
0 1322 1563    2    1
0 1965 1566    1    1
0  347 1570    1    1
0 1999 1573    2    1
0  314 1581    1    1
0 1227 1606    2    1
0  853 1607    2    2
0  116 1608    1    2
0  138 1616    1    1
0 1970 1621    1    1
0  583 1625    1    1
0  191 1626    1    2
0  192 1627    1    1
0  931 1627    1    2
0  932 1628    3    1
0  933 1629    2    1
0   92 1633    2    1
0   93 1634    1    1
0 1773 1636    1    1
0 1225 1641    2    1
0 1226 1642    1    1
0  920 1646    1    1
0 1224 1647    2    1
0 1230 1647    1    1
0 1232 1648    1    2
0 1580 1648    1    1
0  788 1649    2    1
0  788 1650    1    1
0 1773 1651    1    2
0 1774 1652    1    1
0 1576 1659    2    3
0  915 1666    1    1
0 1618 1666    2    1
0  516 1667    1    1
0   56 1672    1    1
0  762 1673    1    1
0 1536 1676    2    1
0 1659 1682    2    1
0 1899 1684    1    1
0 1067 1693    1    2
0  723 1690    1    2
0  722 1692    1    3
0  723 1693    1    4
0  724 1695    1    3
0  725 1696    1    6
0  726 1697    1    4
0  723 1700    2    1
0  724 1701    1    1
0 1304 1702    1    1
0  145 1707    1    1
0 1087 1711    1    3
0  342 1718    1    1
0  949 1723    1    2
0  948 1724    1    1
0  287 1724    1    4
0  286 1725    1    4
0 1935 1727    1    1
0  469 1729    2    2
0  551 1729    1    1
0  676 1729    1    2
0 1737 1730    1    1
0  551 1732    2    1
0  551 1733    1    3
0 1845 1736    1    2
0 1844 1737    1    3
0  543 1742    1    1
0  127 1755    1    4
0  126 1756    1    2
0  128 1756    1    4
0  323 1760    1    1
0  566 1775    1    1
0  565 1776    1    2
0  564 1777    1    1
0 1318 1781    2    1
0 1319 1782    1    1
0  992 1790    1    2
0  991 1791    1    2
0  173 1791    1    1
0 1245 1799    1    2
0 1246 1800    1    1
0 1619 1801    3    2
0 1618 1802    1    6
0 1617 1803    1    6
0 1619 1803    2    3
0 1616 1805    1    4
0 1615 1806    1    3
0 1619 1806    1    1
0 2015 1801    1    2
0  424 1807    1    2
0  423 1808    1    1
0  708 1846    1    1
0  504 1864    1    1
0  365 1875    1    1
0  670 1885    1    2
0  933 1899    3    1
0  934 1901    1    1
0  932 1902    1    1
0 1580 1902    1    1
0  929 1905    1    1
0  742 1909    1    1
0 1524 1912    1    2
0 1624 1931    1    1
0  117 1934    4    3
0  116 1935    1    2
0  118 1937    2    1
0  934 1938    1    1
0 1050 1943    1    1
0  776 1945    1    1
0  449 1946    1    3
0  448 1947    1    2
0  450 1947    1    2
0 1478 1949    1    1
0  500 1965    1    1
0  856 1974    1    1
0  794 1977    1    1
0  172 1978    2    1
0  283 1986    1    1
0 1148 1994    1    1
0 1164 1997    1    6
0  505 1998    1    1
0 1012 2002    2    1
0  540 2010    3    3
0  543 2011    1    5
0  544 2012    2    2
0  541 2013    2    1
0  546 2013    4    2
0  542 2014    1    2
0  545 2014    1    1
0  550 2014    1    2
0  544 2015    1    2
0  547 2015    3    1
0 1251 2014    3    1
0 1251 2015    2    1
0  774 2016    1    2
0  775 2017    1    1
0 1012 2017    2    1
0  676 2037    1    1
0 1681 2043    2    1
0 1682 2044    1    1
0 1463 2049    2    1
0 1464 2050    1    1
0 1354 2053    1    2
0  371 2057    1    1
0  670 2076    1    2
0  669 2077    1    1
0 1051 2079    1    1
0 1376 2081    1    1
0  259 2088    1    5
0 1228 2093    2    1
0 1532 2113    1    2
0 1533 2114    1    1
0 1294 2119    2    1
0 1295 2120    1    1
0  822 2121    1    1
0 1745 2134    2    1
0 1744 2135    2    1
0 1747 2135    1    2
0 1744 2136    1    2
0 1746 2136    1    3
0 1748 2136    2    2
0 1745 2137    1    2
0 1747 2138    2    2
0 1749 2139    2    1
0 1236 2140    1    1
0  621 2160    2    2
0 1955 2163    1    1
0   23 2171    1    1
0 1884 2173    2   10
0 1883 2174    1   10
0 1887 2176    1    5
0 1890 2176    1    4
0 1882 2177    1    6
0 1886 2177    1    5
0 1888 2177    2    4
0 1891 2177    1    1
0 1881 2179    1    1
0 1881 2181    1    2
0 1884 2183    1    1
0  340 2177    1    1
0  683 2178    2    2
0  685 2179    1    1
0  684 2180    1    1
0 1618 2182    1    2
0  691 2183    1    2
0  376 2184    1    1
0  407 2185    1    1
0  691 2186    1    1
0  391 2194    1    1
0 1221 2190    1    3
0 1220 2191    1    3
0 1222 2191    2    2
0 1219 2192    1    3
0 1217 2193    2    3
0 1223 2193    1    1
0 1215 2194    2    2
0 1214 2195    1    1
0 1217 2196    1    2
0 1218 2197    1    1
0  710 2195    1    1
0  611 2198    1    2
0 1214 2198    2    1
0   53 2199    1    1
0 1212 2199    1    3
0 1924 2203    1    1
0   18 2205    1    2
0  523 2211    1    1
0  522 2213    3    1
0  523 2214    1    1
0  524 2215    1    1
0 1018 2224    1    1
0 1592 2240    1    1
0 1284 2249    2    1
0 1699 2250    1    2
0 1048 2251    1    1
0  233 2253    2    1
0  231 2254    3    1
0  982 2256    2    1
0  993 2259    2    1
0  994 2260    4    1
0  996 2261    1    1
0  448 2273    1    2
0 1991 2273    1    1
0  197 2277    1    1
0  979 2279    1    1
0 1420 2282    1    1
0  384 2297    2    3
0  101 2303    1    2
0 1559 2307    2    1
0 1560 2308    1    2
0 1112 2323    1    1
0 2005 2325    1    1
0   12 2342    1    2
0 1739 2343    1    2
0 1116 2344    2    1
0 1116 2345    1    1
0 1985 2346    1    2
0 1986 2347    1    2
0 1112 2351    1    2
0  922 2352    1    1
0 1305 2360    1    4
0 1303 2361    2    2
0 1306 2361    1    3
0 1302 2362    1    1
0 1304 2363    1    1
0 1777 2388    1    1
0   39 2401    1    1
0 1900 2405    1    1
0  310 2406    1    1
0  949 2406    2    1
0  684 2409    1    1
0 1763 2413    1    2
0  477 2414    1    1
0  455 2415    1    1
0  552 2418    1    1
0  192 2422    1    1
0  889 2428    1    1
0 1785 2428    2    1
0  409 2431    1    1
0 1549 2433    1    2
0 1550 2434    1    2
0 1323 2443    1    1
0 1322 2444    1    1
0 1739 2443    1    1
0 1770 2443    1    1
0 1772 2443    1    1
0 1081 2448    1    2
0  492 2450    2    1
0  493 2451    1    1
0  860 2463    1    1
0   38 2464    1    1
0  494 2464    2    1
0  691 2469    1    1
0 1810 2483    1    1
0 1029 2486    1    1
0 1031 2486    1    2
0 1030 2487    1    1
0 1322 2486    1    1
0 1320 2487    2   11
0 1322 2488    1    1
0 1319 2489    1    9
0 1316 2493    3    1
0 1317 2494    2    3
0 1318 2497    1    1
0 1321 2498    1    1
0 1687 2493    3    2
0 1303 2503    1    1
0 1997 2503    1    2
0 1998 2504    1    2
0 1782 2508    1    1
0  420 2524    2    1
0  423 2525    1    1
0 1451 2526    1    1
0  583 2540    1    1
0  827 2541    1    1
0  284 2556    2    1
0 1028 2558    4    2
0 1029 2560    3    1
0   80 2565    1    1
0  188 2591    2    2
0  188 2593    1    1
0    9 2592    1    1
0   24 2599    1    1
0 1888 2601    1    1
0  354 2602    1    1
0 1892 2602    1    1
0 1876 2603    3    1
0 1876 2604    2    1
0 1884 2604    1    1
0 1890 2604    1    1
0 1889 2605    1    1
0  154 2613    1    2
0 1874 2614    3    2
0 1872 2615    2    2
0 1871 2616    1    1
0 1874 2616    2    1
0 1139 2621    1    1
0 1105 2625    3    2
0 1106 2627    1    1
0  426 2648    2    1
0 1955 2655    1    1
0  249 2658    1    1
0  398 2660    1    2
0  549 2660    2    1
0  548 2661    2    2
0  547 2662    1    2
0  548 2663    1    1
0  996 2667    1    1
0  875 2670    2    2
0  876 2672    2    1
0 1739 2670    1    1
0 1171 2672    1    3
0 1172 2673    1    2
0  926 2686    1    1
0 1955 2690    1    1
0 1399 2705    1    1
0  805 2732    1    1
0  522 2741    1    1
0 1148 2757    1    3
0 1147 2758    1    2
0 1737 2768    3    2
0 1405 2770    2    5
0 1404 2771    1    4
0 1407 2772    1    3
0 1408 2773    1    1
0  632 2778    1    1
0  771 2785    1    1
0   41 2796    1    1
0 1911 2797    1    1
0  313 2802    1    1
0  639 2802    1    2
0  638 2803    1    1
0 2020 2802    1    2
0 1567 2803    1    1
0 1565 2804    1    1
0 1278 2816    2    1
0 1278 2817    1    4
0 1279 2818    1    3
0 1651 2820    1    1
0 1654 2821    2    3
0  438 2825    1    1
0  437 2826    1    1
0  765 2825    1    1
0 1654 2825    1    1
0  435 2827    1    1
0  821 2827    2    2
0  432 2828    2    1
0  529 2833    1    2
0  291 2839    1    1
0  121 2841    2    1
0 1012 2864    1    1
0  173 2865    2    2
0 1974 2874    1    1
0 1587 2897    1    1
0 1824 2898    1    2
0 1825 2900    1    1
0   81 2900    1    1
0 1013 2904    1    1
0 1935 2905    1    1
0 1097 2907    1    2
0  738 2909    1    1
0  241 2917    5    3
0  246 2919    1    1
0  242 2920    4    1
0  242 2921    3    1
0 1063 2917    2    2
0  395 2924    2    5
0  394 2926    1    3
0  939 2936    1    1
0  419 2936    4    2
0  417 2937    2    3
0  419 2938    3    1
0  419 2939    1    1
0 1992 2938    3    2
0 1991 2939    1    1
0 1995 2939    1    2
0 1993 2940    2    1
0 1977 2947    1    1
0 1954 2949    1    1
0  408 2958    1    1
0 1139 2959    1    1
0  846 2961    2    1
0  970 2961    1    3
0  971 2962    1    3
0  972 2963    1    2
0  112 2963    1    1
0  763 2964    1    1
0  851 2967    1    1
0 1209 2985    1    1
0 1877 2989    1    1
0  450 2990    1    2
0  451 2991    1    1
0 1340 2991    1    1
0 1879 2992    1    2
0  125 2995    1    1
0  251 2996    1    1
0 1465 3013    2    1
0 1465 3014    1    1
0 1454 3019    1    1
0  428 3022    1    1
0   52 3039    3    2
0   53 3041    2    1
0   54 3042    1    1
0  233 3049    1    2
0 1382 3051    1    1
0  549 3054    2    2
0  150 3063    1    1
0  590 3072    1    3
0  158 3089    2    2
0  369 3093    1    1
0 1199 3096    1    1
0  130 3098    1    2
0  129 3099    1    1
0  164 3103    1    1
0  165 3105    1    2
0  164 3106    1    1
0  167 3114    2    1
0  414 3118    1    1
0  779 3122    1    1
0  172 3128    1    1
0 1732 3128    1    2
0 1733 3129    1    1
0 1751 3130    1    1
0 1779 3130    1    2
0  174 3133    1    2
0  173 3134    1    1
0 1232 3135    4    2
0 1231 3136    1    1
0 1236 3136    1    1
0 1233 3137    3    1
0 1235 3138    1    1
0 1591 3140    1    1
0  178 3143    1    2
0  384 3145    3    1
0 1189 3147    3    2
0 1189 3149    2    1
0 1098 3152    1    1
0  929 3169    2    1
0  338 3171    1    2
0  337 3172    1    1
0 1621 3181    1    1
0 1478 3185    1    1
0 1240 3192    5    3
0 1245 3194    1    3
0 1242 3195    3    1
0 1246 3195    1    2
0 1244 3196    1    1
0 1178 3192    3    2
0 1171 3193    7    2
0 1170 3194    1    2
0 1178 3194    1    1
0 1171 3195    5    1
0 1171 3196    2    1
0 1718 3198    2    1
0 1117 3210    2    1
0  847 3215    1    2
0  207 3236    1    1
0  680 3243    1    2
0 1108 3243    1    1
0 1612 3247    2    1
0 1613 3248    2    3
0  229 3260    1    3
0  228 3262    1    1
0  222 3271    1    1
0  828 3271    1    2
0  225 3277    2    1
0  225 3278    1    1
0  718 3289    2    2
0  717 3290    1    1
0  231 3294    2    1
0 1067 3299    2    1
0 1068 3300    1    1
0  478 3321    1    1
0 1902 3327    1    1
0   41 3334    1    1
0 1307 3338    2    1
0   21 3359    3    2
0  216 3361    1    1
0  104 3364    1    1
0  100 3370    2    2
0 1200 3370    1    1
0 1193 3371    1    1
0  408 3372    1    1
0 1313 3379    1    3
0 1312 3380    1    1
0 1627 3380    1    2
0 1856 3381    1    1
0  881 3392    1    1
0 1431 3399    2    1
0 1431 3400    1    1
0 1323 3406    1    1
0 1322 3407    1    3
0 1324 3407    1    3
0 1323 3409    1    1
0 1035 3408    1    1
0  226 3409    2    2
0   50 3420    1    1
0 1713 3420    1    1
0   13 3426    1    1
0 1062 3447    2    1
0  158 3466    2    2
0  295 3480    1    2
0  294 3481    1    1
0  296 3481    1    1
0 1904 3482    1    4
0 1903 3483    1    1
0 1905 3483    2    4
0 1907 3484    1    2
0  858 3493    2    1
0 1172 3493    2    1
0 1172 3494    1    1
0 1174 3494    1    1
0  326 3494    1    1
0 1254 3494    1    1
0  427 3495    2    1
0  654 3496    1    1
0   15 3507    3    4
0   14 3508    1    2
0   18 3509    1    1
0  331 3511    1    1
0  516 3511    1    1
0 1329 3524    1    2
0 2035 3524    1    2
0  225 3532    1    1
0  193 3535    2    1
0  193 3536    1    1
0 1123 3536    2    2
0 1124 3538    1    1
0 1263 3538    1    1
0 1141 3542    1    1
0  167 3558    1    2
0  544 3559    2    1
0  194 3561    1    1
0 1236 3574    1    1
0  772 3582    1    1
0  140 3593    1    1
0 1643 3594    1    1
0   26 3608    1    1
0   29 3608    1    1
0 1406 3611    1    2
0 1407 3612    1    1
0  715 3620    1    1
0  710 3630    1    1
0 1638 3631    1    2
0 1402 3638    1    1
0 1404 3638    1    2
0  339 3650    1    2
0 1168 3650    1    1
0  184 3653    1    4
0  183 3654    1    2
0  185 3654    1    3
0  186 3655    1    2
0  811 3666    2    1
0  811 3667    1    1
0 1383 3674    2    1
0 1383 3675    1    3
0 1382 3678    1    2
0  339 3675    1    1
0 1964 3677    1    2
0 1380 3681    2    1
0 1379 3682    1    1
0 1366 3682   10    1
0 1371 3683    7    1
0  381 3689    1    1
0  687 3690    2    3
0  686 3691    1    2
0  689 3692    1    1
0  145 3691    1    1
0  172 3691    2    1
0  430 3694    1    3
0  429 3695    1    2
0  431 3695    1    1
0  293 3700    3    8
0  292 3701    1    8
0  296 3701    1    7
0  297 3702    1    1
0  291 3703    1    1
0  293 3708    2    1
0  965 3700    1    1
0  108 3705    3    2
0  111 3706    2    3
0  109 3707    2    1
0  113 3707    1    1
0  897 3705    2    1
0 1417 3707    1    1
0  490 3724    1    1
0  231 3732    1    1
0  261 3735    2    1
0  326 3737    1    3
0  325 3738    1    2
0  237 3740    2    2
0  871 3740    3    2
0  874 3741    1    1
0  999 3743    1    2
0  998 3744    1    6
0 1000 3744    1    3
0  999 3746    1    6
0 1000 3751    1    3
0 1001 3753    1    4
0  512 3739    5    4
0  511 3740    1    9
0  517 3740    1    2
0  509 3741    2    9
0  508 3742    1   11
0  507 3743    1   11
0  512 3743    4    1
0  505 3744    2    9
0  512 3744    3    1
0  512 3745    2    2
0  503 3746    2    2
0  512 3747    1    1
0  504 3748    1    1
0  504 3750    1    3
0  509 3750    1    1
0  506 3753    1    1
0  546 3755    1    1
0 1002 3758    1    3
0 1003 3761    1    2
0  486 3760    2    2
0  401 3765    1    1
0 1273 3768    1    5
0 1924 3773    1    1
0   69 3775    1    1
0  510 3780    2    1
0  850 3782    1    2
0  849 3783    1    1
0 1093 3787    2    1
0 1093 3788    1    1
0   24 3790    2    1
0   25 3791    4    1
0   30 3792    1    1
0   36 3795    4    1
0   38 3796    4    1
0   40 3797    4    1
0   43 3798    4    1
0   45 3799    4    1
0   46 3800    6    1
0   49 3801    5    1
0   51 3802    6    1
0   53 3803    7    1
0   61 3803    1    4
0   56 3804    5    1
0   62 3804    1    3
0   67 3804    1    1
0   58 3805    3    1
0   63 3805    2    2
0   68 3805    1    4
0   65 3806    3    2
0   69 3807    2    2
0   67 3808    1    1
0   71 3808    2    2
0   73 3809    2    2
0   75 3810    1    1
0   77 3810    1    2
0   76 3811    1    1
0   79 3811    1    2
0   78 3812    1    1
0   80 3812    1    2
0   81 3813    2    1
0   82 3814    4    1
0   85 3815    3    1
0   86 3816    4    1
0   89 3817    2    1
0   90 3818    4    2
0   89 3819    1    1
0   90 3820    3    2
0   32 3796    3    2
0   24 3800    1    2
0   15 3801    1    1
0   44 3801    1    1
0  553 3810    1    3
0  554 3811    1    2
0 1224 3812    1    2
0  108 3814    1    1
0  923 3814    1    2
0  922 3815    1    1
0  111 3815    3    1
0  111 3816    2    1
0  114 3816    4    1
0  117 3817    2    2
0  117 3819    1    2
0  119 3819    2    1
0  120 3820    1    2
0  119 3821    1    1
0 1860 3815    1    2
0   80 3816    1    1
0  120 3816    1    1
0  121 3817    3    1
0  123 3818    2    2
0  126 3818    3    1
0  130 3818    2    2
0  125 3819    2    1
0  128 3819    2    1
0  132 3819    3    4
0  122 3820    2    3
0  126 3820    2    4
0  129 3820    1    2
0  124 3821    1    3
0  128 3821    1    2
0  131 3821    1    2
0  125 3823    1    1
0  132 3823    2    1
0  115 3818    1    1
0   18 3819    1    1
0   95 3819    1    1
0   96 3820    2    1
0   97 3821    2    1
0   98 3822    1    1
0  136 3820    2    1
0  100 3822    1    2
0  101 3823    1    1
0  140 3822    1    1
0  139 3823    1    2
0  103 3824    1    1
0   51 3826    3    1
0  105 3826    2    1
0  107 3827    1    1
0 1343 3827    1    1
0  115 3828    1    2
0  118 3828    1    4
0  116 3829    2    2
0  120 3829    1    4
0  119 3830    1    2
0  121 3830    4    2
0  126 3831    2    5
0  121 3832    3    2
0  128 3832    2    5
0  124 3833    2    3
0  130 3833    1    5
0  123 3834    1    1
0  131 3834    4    4
0  135 3835    1    5
0  137 3835    1    6
0  127 3836    1    1
0  136 3836    1    4
0  129 3837    1    1
0  132 3838    3    1
0  138 3838    2    3
0  134 3839    1    1
0  140 3839    1    3
0  141 3840    3    2
0  144 3841    2    1
0  246 3830    1    1
0 1409 3830    1    1
0 1982 3830    2    1
0  444 3831    1    2
0  338 3833    1    3
0   79 3835    2    4
0   78 3836    1    3
0   81 3836    1    3
0  101 3837    2    3
0  100 3838    1    1
0  119 3839    1    1
0 1075 3840    1    2
