#
# Defects file
#
# Convert to a fits table using genDefectFits.py;  this is done for you by running scons
#
# Columns are:
#  CCD     x0     y0  width height
#
# Common edge masks
    40      0   4156   2048     20
    40      0      0     17   4176
    40   1998   4035     50    141
    40   1023      0      2   4176
    40   2027      0     21   4176
    40      0   4047     37    129
    41    996      0     56     24
    41      0   4156   2048     20
    41      0      0     17   4176
    41   1998   4035     50    141
    41   1023      0      2   4176
    41   2027      0     21   4176
    41      0   4047     37    129
    42    996      0     56     24
    42      0   4156   2048     20
    42      0      0     17   4176
    42   1998   4035     50    141
    42   1023      0      2   4176
    42   2027      0     21   4176
    42      0   4047     37    129
    43    996      0     56     24
    43      0   4156   2048     20
    43      0      0     17   4176
    43   1998   4035     50    141
    43   1023      0      2   4176
    43   2027      0     21   4176
    43      0   4047     37    129
    44    996      0     56     24
    44      0   4156   2048     20
    44      0      0     17   4176
    44   1998   4035     50    141
    44   1023      0      2   4176
    44   2027      0     21   4176
    44      0   4047     37    129
    45    996      0     56     24
    45      0   4156   2048     20
    45      0      0     17   4176
    45   1998   4035     50    141
    45   1023      0      2   4176
    45   2027      0     21   4176
    45      0   4047     37    129
    46    996      0     56     24
    46      0   4156   2048     20
    46      0      0     17   4176
    46   1998   4035     50    141
    46   1023      0      2   4176
    46   2027      0     21   4176
    46      0   4047     37    129
    47    996      0     56     24
    47      0   4156   2048     20
    47      0      0     17   4176
    47   1998   4035     50    141
    47   1023      0      2   4176
    47   2027      0     21   4176
    47      0   4047     37    129
    48    996      0     56     24
    48      0   4156   2048     20
    48      0      0     17   4176
    48   1998   4035     50    141
    48   1023      0      2   4176
    48   2027      0     21   4176
    48      0   4047     37    129
    49    996      0     56     24
    49      0   4156   2048     20
    49      0      0     17   4176
    49   1998   4035     50    141
    49   1023      0      2   4176
    49   2027      0     21   4176
    49      0   4047     37    129
    50    996      0     56     24
    50      0   4156   2048     20
    50      0      0     17   4176
    50   1998   4035     50    141
    50   1023      0      2   4176
    50   2027      0     21   4176
    50      0   4047     37    129
    51    996      0     56     24
    51      0   4156   2048     20
    51      0      0     17   4176
    51   1998   4035     50    141
    51   1023      0      2   4176
    51   2027      0     21   4176
    51      0   4047     37    129
    52    996      0     56     24
    52      0   4156   2048     20
    52      0      0     17   4176
    52   1998   4035     50    141
    52   1023      0      2   4176
    52   2027      0     21   4176
    52      0   4047     37    129
    53    996      0     56     24
    53      0   4156   2048     20
    53      0      0     17   4176
    53   1998   4035     50    141
    53   1023      0      2   4176
    53   2027      0     21   4176
    53      0   4047     37    129
    54    996      0     56     24
    54      0   4156   2048     20
    54      0      0     17   4176
    54   1998   4035     50    141
    54   1023      0      2   4176
    54   2027      0     21   4176
    54      0   4047     37    129
    55    996      0     56     24
    55      0   4156   2048     20
    55      0      0     17   4176
    55   1998   4035     50    141
    55   1023      0      2   4176
    55   2027      0     21   4176
    55      0   4047     37    129
    56    996      0     56     24
    56      0   4156   2048     20
    56      0      0     17   4176
    56   1998   4035     50    141
    56   1023      0      2   4176
    56   2027      0     21   4176
    56      0   4047     37    129
    57    996      0     56     24
    57      0   4156   2048     20
    57      0      0     17   4176
    57   1998   4035     50    141
    57   1023      0      2   4176
    57   2027      0     21   4176
    57      0   4047     37    129
    58    996      0     56     24
    58      0   4156   2048     20
    58      0      0     17   4176
    58   1998   4035     50    141
    58   1023      0      2   4176
    58   2027      0     21   4176
    58      0   4047     37    129
    59    996      0     56     24
    59      0   4156   2048     20
    59      0      0     17   4176
    59   1998   4035     50    141
    59   1023      0      2   4176
    59   2027      0     21   4176
    59      0   4047     37    129
    60    996      0     56     24
    60      0   4156   2048     20
    60      0      0     17   4176
    60   1998   4035     50    141
    60   1023      0      2   4176
    60   2027      0     21   4176
    60      0   4047     37    129
    61    996      0     56     24
    61      0   4156   2048     20
    61      0      0     17   4176
    61   1998   4035     50    141
    61   1023      0      2   4176
    61   2027      0     21   4176
    61      0   4047     37    129
    62    996      0     56     24
    62      0   4156   2048     20
    62      0      0     17   4176
    62   1998   4035     50    141
    62   1023      0      2   4176
    62   2027      0     21   4176
    62      0   4047     37    129
    63    996      0     56     24
    63      0   4156   2048     20
    63      0      0     17   4176
    63   1998   4035     50    141
    63   1023      0      2   4176
    63   2027      0     21   4176
    63      0   4047     37    129
    64    996      0     56     24
    64      0   4156   2048     20
    64      0      0     17   4176
    64   1998   4035     50    141
    64   1023      0      2   4176
    64   2027      0     21   4176
    64      0   4047     37    129
    65    996      0     56     24
    65      0   4156   2048     20
    65      0      0     17   4176
    65   1998   4035     50    141
    65   1023      0      2   4176
    65   2027      0     21   4176
    65      0   4047     37    129
    66    996      0     56     24
    66      0   4156   2048     20
    66      0      0     17   4176
    66   1998   4035     50    141
    66   1023      0      2   4176
    66   2027      0     21   4176
    66      0   4047     37    129
    67    996      0     56     24
    67      0   4156   2048     20
    67      0      0     17   4176
    67   1998   4035     50    141
    67   1023      0      2   4176
    67   2027      0     21   4176
    67      0   4047     37    129
    68    996      0     56     24
    68      0   4156   2048     20
    68      0      0     17   4176
    68   1998   4035     50    141
    68   1023      0      2   4176
    68   2027      0     21   4176
    68      0   4047     37    129
    69    996      0     56     24
    69      0   4156   2048     20
    69      0      0     17   4176
    69   1998   4035     50    141
    69   1023      0      2   4176
    69   2027      0     21   4176
    69      0   4047     37    129
    70    996      0     56     24
    70      0   4156   2048     20
    70      0      0     17   4176
    70   1998   4035     50    141
    70   1023      0      2   4176
    70   2027      0     21   4176
    70      0   4047     37    129
    71    996      0     56     24
    71      0   4156   2048     20
    71      0      0     17   4176
    71   1998   4035     50    141
    71   1023      0      2   4176
    71   2027      0     21   4176
    71      0   4047     37    129
    72    996      0     56     24
    72      0   4156   2048     20
    72      0      0     17   4176
    72   1998   4035     50    141
    72   1023      0      2   4176
    72   2027      0     21   4176
    72      0   4047     37    129
    73    996      0     56     24
    73      0   4156   2048     20
    73      0      0     17   4176
    73   1998   4035     50    141
    73   1023      0      2   4176
    73   2027      0     21   4176
    73      0   4047     37    129
    74    996      0     56     24
    74      0   4156   2048     20
    74      0      0     17   4176
    74   1998   4035     50    141
    74   1023      0      2   4176
    74   2027      0     21   4176
    74      0   4047     37    129
    75    996      0     56     24
    75      0   4156   2048     20
    75      0      0     17   4176
    75   1998   4035     50    141
    75   1023      0      2   4176
    75   2027      0     21   4176
    75      0   4047     37    129
    76    996      0     56     24
    76      0   4156   2048     20
    76      0      0     17   4176
    76   1998   4035     50    141
    76   1023      0      2   4176
    76   2027      0     21   4176
    76      0   4047     37    129
    77    996      0     56     24
    77      0   4156   2048     20
    77      0      0     17   4176
    77   1998   4035     50    141
    77   1023      0      2   4176
    77   2027      0     21   4176
    77      0   4047     37    129
    78    996      0     56     24
    78      0   4156   2048     20
    78      0      0     17   4176
    78   1998   4035     50    141
    78   1023      0      2   4176
    78   2027      0     21   4176
    78      0   4047     37    129
    79    996      0     56     24
    79      0   4156   2048     20
    79      0      0     17   4176
    79   1998   4035     50    141
    79   1023      0      2   4176
    79   2027      0     21   4176
    79      0   4047     37    129
    80    996      0     56     24
    80      0   4156   2048     20
    80      0      0     17   4176
    80   1998   4035     50    141
    80   1023      0      2   4176
    80   2027      0     21   4176
    80      0   4047     37    129
    81    996      0     56     24
    81      0   4156   2048     20
    81      0      0     17   4176
    81   1998   4035     50    141
    81   1023      0      2   4176
    81   2027      0     21   4176
    81      0   4047     37    129
    82    996      0     56     24
    82      0   4156   2048     20
    82      0      0     17   4176
    82   1998   4035     50    141
    82   1023      0      2   4176
    82   2027      0     21   4176
    82      0   4047     37    129
    83    996      0     56     24
    83      0   4156   2048     20
    83      0      0     17   4176
    83   1998   4035     50    141
    83   1023      0      2   4176
    83   2027      0     21   4176
    83      0   4047     37    129
    84    996      0     56     24
    84      0   4156   2048     20
    84      0      0     17   4176
    84   1998   4035     50    141
    84   1023      0      2   4176
    84   2027      0     21   4176
    84      0   4047     37    129
    85    996      0     56     24
    85      0   4156   2048     20
    85      0      0     17   4176
    85   1998   4035     50    141
    85   1023      0      2   4176
    85   2027      0     21   4176
    85      0   4047     37    129
    86    996      0     56     24
    86      0   4156   2048     20
    86      0      0     17   4176
    86   1998   4035     50    141
    86   1023      0      2   4176
    86   2027      0     21   4176
    86      0   4047     37    129
    87    996      0     56     24
    87      0   4156   2048     20
    87      0      0     17   4176
    87   1998   4035     50    141
    87   1023      0      2   4176
    87   2027      0     21   4176
    87      0   4047     37    129
    88    996      0     56     24
    88      0   4156   2048     20
    88      0      0     17   4176
    88   1998   4035     50    141
    88   1023      0      2   4176
    88   2027      0     21   4176
    88      0   4047     37    129
    89    996      0     56     24
    89      0   4156   2048     20
    89      0      0     17   4176
    89   1998   4035     50    141
    89   1023      0      2   4176
    89   2027      0     21   4176
    89      0   4047     37    129
    90    996      0     56     24
    90      0   4156   2048     20
    90      0      0     17   4176
    90   1998   4035     50    141
    90   1023      0      2   4176
    90   2027      0     21   4176
    90      0   4047     37    129
    91    996      0     56     24
    91      0   4156   2048     20
    91      0      0     17   4176
    91   1998   4035     50    141
    91   1023      0      2   4176
    91   2027      0     21   4176
    91      0   4047     37    129
    92    996      0     56     24
    92      0   4156   2048     20
    92      0      0     17   4176
    92   1998   4035     50    141
    92   1023      0      2   4176
    92   2027      0     21   4176
    92      0   4047     37    129
    93    996      0     56     24
    93      0   4156   2048     20
    93      0      0     17   4176
    93   1998   4035     50    141
    93   1023      0      2   4176
    93   2027      0     21   4176
    93      0   4047     37    129
    94    996      0     56     24
    94      0   4156   2048     20
    94      0      0     17   4176
    94   1998   4035     50    141
    94   1023      0      2   4176
    94   2027      0     21   4176
    94      0   4047     37    129
    95    996      0     56     24
    95      0   4156   2048     20
    95      0      0     17   4176
    95   1998   4035     50    141
    95   1023      0      2   4176
    95   2027      0     21   4176
    95      0   4047     37    129
    96    996      0     56     24
    96      0   4156   2048     20
    96      0      0     17   4176
    96   1998   4035     50    141
    96   1023      0      2   4176
    96   2027      0     21   4176
    96      0   4047     37    129
    97    996      0     56     24
    97      0   4156   2048     20
    97      0      0     17   4176
    97   1998   4035     50    141
    97   1023      0      2   4176
    97   2027      0     21   4176
    97      0   4047     37    129
    98    996      0     56     24
    98      0   4156   2048     20
    98      0      0     17   4176
    98   1998   4035     50    141
    98   1023      0      2   4176
    98   2027      0     21   4176
    98      0   4047     37    129
    99    996      0     56     24
    99      0   4156   2048     20
    99      0      0     17   4176
    99   1998   4035     50    141
    99   1023      0      2   4176
    99   2027      0     21   4176
    99      0   4047     37    129
   100    996      0     56     24
   100      0   4156   2048     20
   100      0      0     17   4176
   100   1998   4035     50    141
   100   1023      0      2   4176
   100   2027      0     21   4176
   100      0   4047     37    129
   101    996      0     56     24
   101      0   4156   2048     20
   101      0      0     17   4176
   101   1998   4035     50    141
   101   1023      0      2   4176
   101   2027      0     21   4176
   101      0   4047     37    129
   102    996      0     56     24
   102      0   4156   2048     20
   102      0      0     17   4176
   102   1998   4035     50    141
   102   1023      0      2   4176
   102   2027      0     21   4176
   102      0   4047     37    129
   103    996      0     56     24
   103      0   4156   2048     20
   103      0      0     17   4176
   103   1998   4035     50    141
   103   1023      0      2   4176
   103   2027      0     21   4176
   103      0   4047     37    129

# Bad pixels, Dead amps, Edge glows
     0    512      0    512   4176
     3   1706   3869      8     10
     3   1710   3872      1    304
     8   1517      0      8   3549
     9   1024      0   1024   4176
    11    480      0      2   2840
    12    796      0      4   4176
    12    540      0      2    393
    12    539    388      6      5
    12   1592      0      2    669
    14    733    695      1   3481
    14    730    690      7      6
    17     99   2029      8      8
    17    103   2031      1   2145
    17    801      4      8      8
    17    805      4      1   4172
    23    533   3962      4    214
    23    530   3961      8      8
    33      0   4137   2048      3
    33      0   3426    750    750
    36    207      0      6   2099
    43    975      0     98   4176
    43   1998      0     50   4175
    43    962      0    124     45
    43      0      0    100    236
    43      0      0     29   4176
    45   1746      0      1   4176
    50    840      0      7   2869
    50   1176      0      7   2709
    50   1195      0      7   2949
    50   1213      0      7   4176
    57   1398      0      7   2648
    58   1457      0      8   2037
    58   1460   2036      4   1219
    58   1393      0      2    872
    59    434    605     31     26
    59   1091      0     20     59
    60   1692   3060      7    191
    61   1423      0      3   2628
    65   1616      0      4   3821
    74   2005      0     43    270
    74   1108    122    216    480
    74   1052      0    330    143
    78    163   1892      1   2283
    78    158   1892     13      6
    78    166   1898      1      3
    80    955   4147    554     29
    80   1065   4139    279     35
    80   2011    168     37    368
    82   1649      0      6   1645
    82   1650   1645      4    658
    82   1652   2302      2   1874
    88    635      0      6   1847
    88    636   1847      2   2329
    89   1602    842     14     13
    89   1606      0      7    844
    89    860      0      2    911
    90   1261      0      5   4176
    94    254      0      8    644
    94   1024      0    512   4176
   100    266      0      1   2727
   100    265   2606      3      6
   100    271   2611      3      7
   100    272      0      1   2670
   100    911      0      2   1041
   100    910   1040      6      6
   100    912   1045      1     31
   100    537   2694      2   1482
   100    536   1137      2    688
   100    536   1825      4    870
   100   1259      0      1   4176
   100   1259   1866      2    501
   100   1258   2189      1     57
   101    328      0      2   3789
